respondent_id,year,age,gender,ses,AC1,AC2,AC3,FS1,EC2,PT3,EC4,FS5,PD6,FS7,PT8,EC9,PD10,PT11,FS12,PD13,EC14,PT15,FS16,PD17,EC18,PD19,EC20,PT21,EC22,FS23,PD24,PT25,FS26,PD27,PT28,FS_mean,PT_mean,EC_mean,PD_mean,IRI_total,qc_fail_count,md_score,is_outlier
670,2023,17.0,1.0,0.0,,,,4,4,2,4,4,5,4,4,4,5,3,1,3,5,2,4,4,5,3,4,4,5,2,3,1,4,3,4,3.2857142857142856,2.857142857142857,4.428571428571429,3.7142857142857144,3.571428571428571,0,5.65788336440758,False
671,2023,17.0,1.0,0.0,,,,2,1,5,4,1,3,2,3,4,3,4,5,2,2,4,3,1,5,4,2,4,5,2,2,5,1,1,5,2.2857142857142856,4.285714285714286,3.2857142857142856,2.2857142857142856,3.0357142857142856,0,6.920537132243303,False
672,2023,17.0,2.0,2.0,,,,3,4,3,3,3,2,3,4,4,3,3,4,2,3,5,3,2,4,3,2,4,3,3,2,4,3,2,4,3.142857142857143,3.857142857142857,3.2857142857142856,2.2857142857142856,3.1428571428571423,0,3.1622612429742536,False
673,2023,17.0,1.0,3.0,,,,3,3,5,4,1,2,2,4,3,2,4,3,2,4,2,3,2,4,2,2,3,2,2,2,2,3,2,3,2.4285714285714284,3.2857142857142856,3.142857142857143,2.0,2.714285714285714,0,3.5438474467473617,False
674,2023,17.0,1.0,3.0,,,,2,3,3,4,4,2,3,5,3,2,5,3,3,3,2,1,2,4,3,1,5,2,4,1,4,4,1,4,3.0,4.0,2.857142857142857,2.0,2.9642857142857144,0,5.360076793176942,False
675,2023,17.0,1.0,3.0,,,,4,4,5,3,3,1,4,5,3,3,4,4,2,3,5,2,2,5,2,1,5,3,5,1,3,5,1,4,3.857142857142857,4.428571428571429,3.142857142857143,1.7142857142857142,3.2857142857142856,0,4.824834168951067,False
676,2023,17.0,1.0,1.0,,,,5,5,4,4,4,3,4,4,5,3,4,4,5,5,5,4,2,5,2,5,4,5,4,2,3,4,2,4,4.142857142857143,4.0,4.857142857142857,2.7142857142857144,3.928571428571429,0,4.589111590492703,False
677,2023,17.0,2.0,1.0,,,,4,4,5,5,5,3,2,4,4,2,4,4,2,4,5,3,1,5,2,2,4,2,3,1,4,4,1,4,3.5714285714285716,4.285714285714286,3.7142857142857144,1.7142857142857142,3.3214285714285716,0,4.404463687162842,False
678,2023,17.0,2.0,3.0,,,,5,5,3,4,1,3,4,4,3,3,4,4,2,2,2,1,2,4,3,4,4,2,2,2,4,4,2,3,3.0,3.4285714285714284,3.4285714285714284,2.4285714285714284,3.0714285714285716,0,5.330786252250037,False
679,2023,17.0,1.0,2.0,,,,3,3,5,5,2,1,3,4,3,1,5,4,3,5,4,2,2,5,3,2,2,2,2,1,3,2,2,3,2.5714285714285716,3.7142857142857144,3.5714285714285716,1.8571428571428572,2.928571428571429,0,4.246773058394316,False
680,2023,17.0,2.0,4.0,,,,3,4,5,5,2,1,3,4,4,1,4,4,2,5,5,2,1,5,2,3,5,4,2,2,3,2,2,4,2.5714285714285716,4.285714285714286,4.285714285714286,1.5714285714285714,3.1785714285714284,0,4.094782431061198,False
681,2023,17.0,1.0,2.0,,,,4,3,5,5,3,2,5,5,4,1,4,4,2,2,5,5,3,5,1,2,5,5,5,2,3,5,1,5,4.428571428571429,4.571428571428571,3.7142857142857144,1.7142857142857142,3.607142857142857,0,5.859938086900115,False
682,2023,17.0,2.0,2.0,,,,4,4,2,2,4,4,4,3,4,5,3,4,4,3,2,3,5,5,2,5,4,3,4,2,2,2,2,2,3.5714285714285716,2.5714285714285716,3.7142857142857144,3.4285714285714284,3.3214285714285716,0,5.829107988720083,False
683,2023,17.0,2.0,1.0,,,,3,3,4,4,4,5,3,3,3,4,4,4,3,3,3,4,3,4,2,4,4,4,3,3,3,5,4,3,3.7142857142857144,3.4285714285714284,3.5714285714285716,3.4285714285714284,3.5357142857142856,0,4.832393163756944,False
684,2023,17.0,2.0,1.0,,,,4,5,4,4,4,2,3,4,4,2,5,5,4,5,5,2,4,5,4,2,3,5,3,2,2,5,1,3,3.7142857142857144,3.7142857142857144,4.285714285714286,2.7142857142857144,3.6071428571428577,0,5.145213936801005,False
685,2023,16.0,1.0,4.0,,,,3,2,3,4,3,2,3,4,1,2,2,3,4,3,4,4,2,4,3,2,4,2,3,2,1,3,2,2,3.142857142857143,2.857142857142857,2.5714285714285716,2.4285714285714284,2.75,0,4.179707530759575,False
686,2023,17.0,2.0,2.0,,,,1,3,3,3,3,2,5,3,3,2,2,5,5,3,3,1,1,5,5,1,3,3,4,3,2,1,1,1,2.857142857142857,2.4285714285714284,3.0,2.7142857142857144,2.75,0,6.043305093704805,False
687,2023,17.0,2.0,1.0,,,,2,3,4,5,2,2,3,3,3,2,3,4,3,4,5,1,3,5,4,2,3,3,3,2,2,3,1,4,2.5714285714285716,3.4285714285714284,3.5714285714285716,2.4285714285714284,3.0,0,3.382286870072498,False
688,2023,17.0,1.0,2.0,,,,4,1,5,3,1,3,3,5,3,3,4,5,1,2,2,1,2,5,2,1,4,1,1,1,2,2,1,4,2.4285714285714284,3.7142857142857144,2.2857142857142856,1.8571428571428572,2.571428571428571,0,5.20587535486179,False
689,2023,17.0,1.0,1.0,,,,3,4,3,3,3,3,3,5,3,2,5,3,3,3,4,4,3,4,2,2,4,3,4,1,5,5,1,5,3.5714285714285716,4.428571428571429,3.142857142857143,2.142857142857143,3.321428571428571,0,4.118875979508745,False
690,2023,17.0,1.0,3.0,,,,2,3,4,3,2,1,4,4,3,3,4,4,3,3,5,3,1,5,4,1,3,2,3,1,4,3,1,2,3.0,3.7142857142857144,2.857142857142857,2.0,2.892857142857143,0,4.540862393317559,False
691,2023,17.0,1.0,3.0,,,,3,4,4,4,3,2,2,4,3,2,4,4,3,4,4,3,1,5,2,2,3,2,3,2,4,4,2,4,3.142857142857143,3.857142857142857,3.4285714285714284,2.0,3.107142857142857,0,3.4845587657677397,False
692,2023,17.0,2.0,3.0,,,,4,5,5,4,5,4,1,5,4,4,4,4,2,5,5,4,3,5,3,5,4,4,4,3,4,4,3,5,3.7142857142857144,4.571428571428571,4.571428571428571,3.142857142857143,3.9999999999999996,0,4.8908488823133975,False
693,2023,17.0,2.0,3.0,,,,4,4,3,3,3,2,3,5,3,2,3,3,2,4,3,4,3,5,1,3,4,3,3,2,2,3,2,4,3.2857142857142856,3.4285714285714284,3.5714285714285716,2.0,3.071428571428571,0,3.934445784141471,False
694,2023,17.0,,1.0,,,,5,3,1,2,1,1,2,5,3,1,4,1,1,1,5,2,2,3,1,1,5,2,1,1,3,5,1,5,2.4285714285714284,4.0,2.142857142857143,1.1428571428571428,2.4285714285714284,0,6.940881864588483,False
695,2023,17.0,2.0,1.0,,,,3,4,5,5,4,4,5,5,4,2,4,4,3,5,5,4,3,5,2,2,3,2,4,2,3,2,2,4,3.7142857142857144,4.142857142857143,3.857142857142857,2.5714285714285716,3.5714285714285716,0,5.138888302816008,False
696,2023,17.0,2.0,2.0,,,,5,4,3,2,3,2,4,2,3,4,4,3,2,3,3,2,4,4,3,3,3,3,3,3,4,3,2,5,3.2857142857142856,3.4285714285714284,3.142857142857143,2.857142857142857,3.1785714285714284,0,4.955309634770502,False
697,2023,17.0,1.0,2.0,,,,2,2,3,3,2,2,4,4,2,2,3,3,3,5,3,2,2,5,3,2,4,2,3,2,2,2,2,4,2.5714285714285716,3.2857142857142856,3.0,2.2857142857142856,2.7857142857142856,0,4.020254122220511,False
698,2023,17.0,1.0,2.0,,,,4,3,2,3,2,3,2,5,2,3,4,4,2,4,3,1,2,5,3,4,5,4,3,1,4,4,1,2,2.857142857142857,3.5714285714285716,3.5714285714285716,2.142857142857143,3.0357142857142856,0,5.42246042541607,False
699,2023,17.0,1.0,3.0,,,,3,2,2,3,1,4,3,5,1,1,5,5,3,4,4,4,2,3,4,1,3,1,2,1,2,4,1,2,3.142857142857143,3.2857142857142856,2.142857142857143,2.2857142857142856,2.7142857142857144,0,6.951901803379382,False
700,2023,17.0,1.0,2.0,,,,1,5,4,4,1,5,1,5,4,4,4,3,3,4,5,3,3,5,4,4,4,5,4,4,4,4,2,5,2.4285714285714284,4.428571428571429,4.428571428571429,3.5714285714285716,3.7142857142857144,0,6.03961809033212,False
701,2023,17.0,1.0,1.0,,,,3,4,4,5,3,3,5,4,3,1,3,5,5,5,3,5,4,5,4,2,3,4,3,2,1,4,1,3,4.0,3.0,4.0,2.857142857142857,3.4642857142857144,0,5.01040535367522,False
702,2023,17.0,,4.0,,,,5,3,2,4,4,3,3,5,4,3,5,4,2,4,5,3,2,5,3,3,5,3,4,1,5,5,2,5,4.0,4.571428571428571,3.7142857142857144,2.2857142857142856,3.6428571428571423,0,4.719438558615474,False
703,2023,17.0,2.0,1.0,,,,4,3,4,3,2,2,2,2,3,3,4,4,2,4,4,2,3,4,2,3,3,3,3,2,2,3,2,1,2.857142857142857,2.857142857142857,3.2857142857142856,2.2857142857142856,2.821428571428571,0,4.642168650729816,False
704,2023,17.0,2.0,3.0,,,,5,5,5,4,3,5,5,3,2,4,5,4,4,4,4,4,5,5,3,4,4,5,4,3,5,5,2,4,4.285714285714286,4.285714285714286,4.142857142857143,3.7142857142857144,4.107142857142858,0,5.180233634660417,False
705,2023,17.0,2.0,4.0,,,,5,4,4,5,4,5,4,5,5,3,5,1,5,5,5,2,5,5,3,5,5,5,1,4,3,2,5,4,2.7142857142857144,4.428571428571429,4.857142857142857,4.285714285714286,4.071428571428571,0,6.764228776843677,False
706,2023,17.0,2.0,2.0,,,,2,1,5,4,1,1,3,5,2,1,3,4,5,3,5,1,3,5,4,2,3,4,1,1,2,2,2,4,2.0,3.857142857142857,3.0,2.4285714285714284,2.8214285714285716,0,5.421029646070664,False
707,2023,17.0,2.0,2.0,,,,4,4,2,4,4,2,2,4,3,3,2,3,3,3,2,2,3,5,4,2,4,3,2,3,2,4,2,2,3.0,2.5714285714285716,3.4285714285714284,2.857142857142857,2.9642857142857144,0,5.090657732418387,False
708,2023,17.0,2.0,1.0,,,,3,4,4,4,4,3,4,4,3,2,4,4,4,4,4,3,4,4,2,3,3,5,3,4,3,4,3,4,3.5714285714285716,3.7142857142857144,3.857142857142857,3.142857142857143,3.5714285714285716,0,4.072822819881528,False
709,2023,17.0,1.0,1.0,,,,2,2,5,5,3,2,3,4,4,2,4,4,2,4,5,3,1,4,3,2,3,2,2,1,3,3,2,4,2.857142857142857,4.0,3.2857142857142856,1.8571428571428572,3.0,0,3.8850818566787084,False
710,2023,17.0,2.0,0.0,,,,3,4,5,4,2,2,3,4,4,2,4,4,2,3,4,3,2,4,3,2,4,2,3,2,4,4,2,4,3.142857142857143,4.142857142857143,3.2857142857142856,2.142857142857143,3.178571428571429,0,3.042804853656925,False
711,2023,17.0,1.0,3.0,,,,3,3,4,4,3,2,3,4,5,2,5,5,2,4,4,4,2,4,2,3,4,3,4,2,4,4,3,4,3.7142857142857144,4.142857142857143,3.7142857142857144,2.142857142857143,3.428571428571429,0,3.7579904253314114,False
712,2023,17.0,1.0,2.0,,,,3,3,4,2,3,2,2,4,2,3,3,2,2,3,4,2,3,4,2,2,3,2,2,2,2,3,1,3,2.4285714285714284,3.2857142857142856,2.5714285714285716,2.142857142857143,2.6071428571428568,0,3.8530801426037398,False
713,2023,17.0,2.0,2.0,,,,2,5,4,5,2,5,1,4,3,4,3,2,5,5,5,1,5,5,5,5,5,5,1,4,5,4,2,5,1.8571428571428572,4.428571428571429,4.714285714285714,4.285714285714286,3.821428571428571,0,6.652939538665008,False
714,2023,17.0,2.0,0.0,,,,3,2,4,4,4,3,3,4,3,3,3,4,4,4,5,3,3,4,3,3,4,3,4,3,3,4,2,4,3.5714285714285716,3.857142857142857,3.2857142857142856,3.0,3.428571428571429,0,3.2185605088005853,False
715,2023,17.0,1.0,2.0,,,,2,1,3,3,1,4,3,4,1,2,3,1,4,3,4,1,4,4,4,2,5,2,1,2,2,4,1,3,1.8571428571428572,3.4285714285714284,2.2857142857142856,3.0,2.642857142857143,0,5.9757731454468255,False
716,2023,17.0,2.0,3.0,,,,5,4,3,4,5,5,3,4,5,5,4,5,3,4,5,4,5,4,3,4,4,5,5,5,3,5,3,3,4.571428571428571,3.7142857142857144,4.285714285714286,4.142857142857143,4.178571428571428,0,4.638498267838697,False
717,2023,17.0,1.0,3.0,,,,3,4,5,5,2,3,4,3,4,3,4,2,4,5,4,1,3,5,3,4,4,3,1,2,3,2,3,2,2.142857142857143,3.5714285714285716,4.285714285714286,3.0,3.25,0,4.822964069705741,False
718,2023,17.0,2.0,2.0,,,,3,4,5,5,2,1,2,5,4,3,5,3,1,4,5,4,2,5,2,2,5,3,3,1,4,4,1,5,3.0,4.857142857142857,3.857142857142857,1.5714285714285714,3.321428571428571,0,3.771827314918146,False
719,2023,17.0,2.0,3.0,,,,3,3,4,4,3,3,4,3,2,3,3,4,4,4,5,2,3,5,4,3,3,3,3,2,3,3,2,3,3.142857142857143,3.4285714285714284,3.4285714285714284,3.0,3.25,0,2.632644867404239,False
720,2023,17.0,2.0,3.0,,,,5,4,2,2,5,5,3,4,5,2,5,4,4,3,5,2,5,5,3,3,5,5,4,5,2,5,3,5,4.0,4.0,3.857142857142857,3.857142857142857,3.928571428571429,0,6.432629341961039,False
721,2023,17.0,2.0,3.0,,,,3,3,4,4,3,3,3,4,3,2,3,5,3,2,5,3,4,5,2,2,2,5,4,2,3,1,1,3,3.142857142857143,3.4285714285714284,3.4285714285714284,2.4285714285714284,3.107142857142857,0,5.777292624704823,False
722,2023,17.0,2.0,1.0,,,,5,5,2,5,3,5,2,5,5,4,5,2,3,5,5,5,5,5,2,5,4,5,4,5,5,5,5,5,3.7142857142857144,4.428571428571429,5.0,4.142857142857143,4.321428571428571,0,5.901175987610542,False
723,2023,17.0,2.0,3.0,,,,4,3,2,3,4,2,4,5,4,4,3,4,3,4,3,5,3,4,3,4,5,4,5,2,2,5,1,3,4.428571428571429,3.2857142857142856,3.7142857142857144,2.5714285714285716,3.5,0,4.7358379201209395,False
724,2023,17.0,2.0,2.0,,,,3,5,4,5,3,2,3,3,5,1,3,4,4,1,4,2,2,5,4,2,3,3,3,1,5,2,1,5,2.857142857142857,3.857142857142857,3.7142857142857144,2.142857142857143,3.142857142857143,0,6.9409674129087096,False
725,2023,17.0,2.0,4.0,,,,4,4,3,4,2,3,2,5,3,2,4,4,2,3,4,3,4,5,3,2,5,4,3,2,5,5,2,5,3.2857142857142856,4.428571428571429,3.5714285714285716,2.5714285714285716,3.4642857142857144,0,4.210163755706528,False
726,2023,17.0,2.0,2.0,,,,5,3,4,3,5,3,4,3,4,5,3,5,5,4,5,5,5,3,5,3,4,5,5,4,3,4,4,2,4.714285714285714,3.4285714285714284,3.5714285714285716,4.428571428571429,4.035714285714286,0,5.715945657538401,False
727,2023,17.0,1.0,2.0,,,,1,2,2,2,1,2,2,4,1,2,2,2,2,2,3,2,2,2,3,2,3,3,1,1,1,1,1,3,1.4285714285714286,2.5714285714285716,2.0,1.8571428571428572,1.9642857142857144,0,5.133630820096588,False
728,2023,17.0,2.0,2.0,,,,4,3,2,4,4,1,4,5,4,2,5,5,3,3,4,2,2,5,2,2,5,4,3,2,4,5,1,5,3.857142857142857,4.285714285714286,3.5714285714285716,1.8571428571428572,3.392857142857143,0,5.321795030517462,False
729,2023,17.0,2.0,2.0,,,,2,4,5,5,2,3,4,4,4,2,5,4,2,2,5,3,4,5,2,2,4,4,2,2,3,3,2,5,2.857142857142857,4.428571428571429,3.7142857142857144,2.4285714285714284,3.357142857142857,0,4.803656676697327,False
730,2023,17.0,2.0,3.0,,,,4,4,3,3,4,4,3,3,2,2,4,4,2,3,5,4,4,4,3,4,3,4,3,2,2,5,2,3,3.857142857142857,3.2857142857142856,3.4285714285714284,2.7142857142857144,3.321428571428571,0,4.247661023272265,False
731,2023,17.0,1.0,1.0,,,,5,3,4,3,1,3,1,4,3,3,4,3,3,2,4,1,3,4,3,2,4,2,1,1,4,2,2,4,2.0,4.0,2.7142857142857144,2.5714285714285716,2.8214285714285716,0,4.490620420208005,False
732,2023,17.0,2.0,1.0,,,,2,5,5,3,2,1,3,5,3,2,4,3,2,5,3,3,1,5,3,1,5,2,3,1,3,2,1,4,2.5714285714285716,4.142857142857143,3.4285714285714284,1.5714285714285714,2.928571428571429,0,4.812143817583091,False
733,2023,17.0,1.0,2.0,,,,4,5,3,4,3,4,4,3,4,2,4,5,2,5,4,5,4,5,4,4,4,5,5,3,2,5,3,3,4.428571428571429,3.2857142857142856,4.571428571428571,3.142857142857143,3.8571428571428568,0,4.78907558474096,False
734,2023,17.0,2.0,2.0,,,,4,5,4,4,3,1,3,5,3,1,5,4,5,4,5,3,1,5,1,3,4,1,2,1,5,5,1,3,3.4285714285714284,4.428571428571429,3.5714285714285716,1.5714285714285714,3.25,0,6.373777332541864,False
735,2023,17.0,2.0,3.0,,,,4,2,3,3,2,3,1,2,3,2,2,2,5,4,2,1,4,4,3,4,4,3,1,3,2,2,3,2,1.8571428571428572,2.4285714285714284,3.2857142857142856,3.2857142857142856,2.7142857142857144,0,5.80027105682342,False
736,2023,17.0,2.0,2.0,,,,2,4,5,3,2,2,3,4,2,3,5,3,4,4,5,2,2,5,3,2,2,2,2,2,4,4,2,5,2.5714285714285716,4.285714285714286,3.142857142857143,2.5714285714285716,3.142857142857143,0,5.0022474133525465,False
737,2023,17.0,2.0,1.0,,,,5,5,4,4,5,3,4,5,2,5,3,5,4,5,5,5,5,5,3,5,3,5,5,2,5,5,1,4,4.857142857142857,4.142857142857143,4.428571428571429,3.2857142857142856,4.178571428571429,0,5.977025413259914,False
738,2023,17.0,1.0,3.0,,,,4,2,5,5,2,1,5,5,3,1,5,5,1,5,5,3,1,5,2,1,5,1,3,1,2,4,1,4,3.7142857142857144,4.428571428571429,3.142857142857143,1.1428571428571428,3.1071428571428568,0,5.282469404531262,False
739,2023,17.0,2.0,4.0,,,,4,2,2,2,3,3,5,3,2,3,1,4,3,3,5,3,4,1,3,2,4,3,2,2,2,3,2,3,3.4285714285714284,2.857142857142857,2.142857142857143,2.857142857142857,2.8214285714285716,0,5.831786073066588,False
740,2023,17.0,1.0,2.0,,,,3,1,4,4,1,2,2,4,3,1,2,5,1,2,5,1,1,4,3,1,3,1,2,1,2,4,1,3,2.5714285714285716,3.2857142857142856,2.2857142857142856,1.4285714285714286,2.392857142857143,0,5.02032496040957,False
741,2023,16.0,2.0,2.0,,,,5,5,1,4,3,5,5,1,3,5,1,3,5,3,5,4,5,5,4,5,2,5,3,5,1,5,5,5,4.0,2.2857142857142856,4.285714285714286,4.857142857142857,3.8571428571428568,0,7.636118146046921,True
742,2023,17.0,,2.0,,,,5,4,4,4,4,5,4,4,4,5,5,4,2,3,2,3,5,5,4,4,5,5,2,2,5,5,2,5,3.857142857142857,4.285714285714286,4.142857142857143,3.5714285714285716,3.964285714285714,0,5.478080195706168,False
743,2023,17.0,1.0,2.0,,,,3,2,4,2,2,3,2,4,3,3,4,2,4,2,4,2,2,4,4,2,2,2,2,2,2,2,2,2,2.142857142857143,3.142857142857143,2.4285714285714284,2.857142857142857,2.642857142857143,0,4.535780648983294,False
744,2023,17.0,2.0,1.0,,,,3,4,2,5,4,2,3,4,3,3,2,3,4,5,3,5,5,4,5,4,3,5,5,3,2,3,2,4,3.7142857142857144,2.857142857142857,4.285714285714286,3.4285714285714284,3.5714285714285716,0,5.711716320360426,False
745,2023,17.0,2.0,2.0,,,,5,3,4,3,4,4,4,4,4,5,4,5,2,4,2,5,4,2,2,5,5,5,3,2,4,5,4,4,4.428571428571429,3.857142857142857,3.7142857142857144,3.2857142857142856,3.821428571428571,0,5.9304398332772275,False
746,2023,17.0,2.0,3.0,,,,4,3,4,4,5,4,5,4,4,4,3,5,3,4,4,5,4,5,3,4,4,3,5,2,2,5,1,5,4.857142857142857,3.7142857142857144,3.857142857142857,3.0,3.857142857142857,0,4.834592478576172,False
747,2023,16.0,2.0,6.0,,,,5,3,2,1,4,5,5,5,5,5,5,5,5,2,1,5,5,5,2,2,5,5,5,2,1,4,3,1,4.714285714285714,2.857142857142857,3.2857142857142856,3.857142857142857,3.678571428571429,0,8.104286079656905,True
748,2023,17.0,1.0,0.0,,,,5,2,2,2,4,3,1,5,4,2,4,4,1,2,2,5,4,4,3,4,4,3,4,2,3,3,2,2,3.7142857142857144,3.142857142857143,3.0,2.4285714285714284,3.0714285714285716,0,5.544798452109402,False
749,2023,17.0,2.0,2.0,,,,3,4,4,5,3,4,2,4,3,3,5,4,4,4,5,4,5,5,4,5,5,4,4,2,4,5,3,4,3.5714285714285716,4.428571428571429,4.285714285714286,3.5714285714285716,3.964285714285714,0,4.588755268623215,False
750,2023,17.0,2.0,2.0,,,,4,4,5,5,2,1,4,5,5,3,5,4,3,4,5,1,2,5,3,3,4,3,3,1,4,1,1,5,2.7142857142857144,4.714285714285714,4.142857142857143,2.0,3.3928571428571432,0,4.632198744603936,False
751,2023,16.0,1.0,4.0,,,,2,2,4,3,1,1,3,4,1,2,3,4,2,3,4,1,2,3,2,2,3,1,1,2,2,1,1,5,1.8571428571428572,3.5714285714285716,2.142857142857143,1.7142857142857142,2.321428571428571,0,4.586381381817697,False
752,2023,17.0,1.0,2.0,,,,3,3,3,3,3,3,3,3,3,3,4,4,3,4,3,2,3,4,3,3,3,3,3,2,3,3,3,3,3.0,3.142857142857143,3.2857142857142856,2.857142857142857,3.071428571428571,0,2.730229854062874,False
753,2023,17.0,1.0,1.0,,,,3,4,4,5,3,2,4,4,4,2,5,3,2,4,1,4,3,5,2,4,2,3,3,2,4,2,1,4,3.142857142857143,3.4285714285714284,4.142857142857143,2.0,3.178571428571429,0,5.345424328049294,False
754,2023,17.0,2.0,2.0,,,,4,3,4,3,2,2,4,3,3,3,5,4,4,4,4,3,3,5,4,4,4,5,3,3,4,3,2,3,3.2857142857142856,3.857142857142857,3.857142857142857,3.0,3.5,0,4.178552510619039,False
755,2023,17.0,1.0,2.0,,,,3,4,4,3,3,2,3,4,3,2,4,3,2,3,3,3,2,4,2,2,4,2,3,2,3,3,2,4,3.0,3.7142857142857144,3.0,2.0,2.928571428571429,0,2.3913018829431407,False
756,2023,17.0,1.0,2.0,,,,2,3,3,4,3,2,3,4,3,2,4,3,3,3,3,3,2,4,2,3,4,3,3,2,3,2,2,3,2.7142857142857144,3.4285714285714284,3.2857142857142856,2.142857142857143,2.8928571428571423,0,2.969967460502671,False
757,2023,17.0,1.0,2.0,,,,2,2,4,5,2,2,5,3,2,2,2,3,3,4,3,1,2,5,5,2,2,2,2,1,2,2,2,2,2.4285714285714284,2.5714285714285716,3.142857142857143,2.4285714285714284,2.642857142857143,0,4.188495096696409,False
758,2023,16.0,1.0,3.0,,,,2,2,4,4,2,1,4,3,2,2,3,4,3,3,4,2,2,5,4,2,3,2,2,1,2,3,2,2,2.7142857142857144,3.0,2.857142857142857,2.142857142857143,2.6785714285714284,0,3.22790944201373,False
759,2023,17.0,2.0,1.0,,,,3,3,4,3,4,3,3,3,2,4,3,3,3,2,3,2,4,2,3,4,3,4,2,3,3,4,2,2,3.0,3.0,2.857142857142857,3.142857142857143,3.0,0,4.554631089983834,False
760,2023,17.0,2.0,2.0,,,,4,4,4,2,4,2,4,4,3,3,4,4,2,5,4,4,3,4,2,4,4,4,4,2,3,4,1,4,4.0,3.857142857142857,3.7142857142857144,2.142857142857143,3.428571428571429,0,3.9604852108235042,False
761,2023,17.0,1.0,1.0,,,,2,3,3,1,1,1,5,3,3,3,4,1,2,2,1,1,1,4,5,1,1,1,5,1,1,1,3,3,2.2857142857142856,2.2857142857142856,2.142857142857143,2.2857142857142856,2.25,0,8.482264305833471,True
762,2023,18.0,1.0,3.0,,,,4,4,5,5,2,1,2,4,3,5,5,5,1,2,3,2,2,4,2,5,4,1,1,1,1,2,1,3,2.5714285714285716,3.5714285714285716,3.4285714285714284,1.8571428571428572,2.857142857142857,0,7.323711079439332,False
763,2023,16.0,1.0,2.0,,,,4,3,5,4,1,3,2,3,1,1,4,5,2,3,5,3,1,4,3,1,4,2,4,1,2,5,1,5,3.4285714285714284,4.0,2.5714285714285716,1.7142857142857142,2.9285714285714284,0,5.779569977533362,False
764,2023,17.0,2.0,1.0,,,,4,4,4,3,4,3,3,5,3,4,4,2,3,3,4,4,4,4,3,3,4,4,2,3,3,4,3,4,3.2857142857142856,4.0,3.4285714285714284,3.2857142857142856,3.5,0,3.9045182091041983,False
765,2023,17.0,1.0,2.0,,,,3,2,3,3,3,2,2,5,3,4,2,4,2,3,2,4,2,4,2,4,5,3,5,2,4,5,3,3,3.7142857142857144,3.4285714285714284,3.142857142857143,2.4285714285714284,3.1785714285714284,0,5.423559128576112,False
766,2023,17.0,1.0,2.0,,,,3,4,4,4,1,4,2,5,4,3,4,3,3,3,4,3,2,5,2,3,4,3,4,2,2,1,1,4,2.4285714285714284,3.857142857142857,3.7142857142857144,2.4285714285714284,3.107142857142857,0,4.831258889929866,False
767,2023,17.0,1.0,0.0,,,,5,3,3,3,1,2,5,3,1,1,3,4,2,3,3,1,2,3,3,3,4,2,1,3,1,3,1,3,2.857142857142857,2.857142857142857,2.5714285714285716,2.0,2.5714285714285716,0,5.452412904335146,False
768,2023,17.0,2.0,1.0,,,,3,3,3,5,4,3,5,5,5,5,4,5,5,1,5,5,5,5,2,5,3,5,5,3,3,5,1,5,4.571428571428571,4.0,4.142857142857143,3.4285714285714284,4.035714285714286,0,7.217151078358463,False
769,2023,17.0,2.0,1.0,,,,3,5,3,1,1,5,5,3,3,3,3,3,1,3,1,1,5,5,3,3,3,3,3,5,5,1,5,5,2.4285714285714284,3.2857142857142856,3.2857142857142856,3.857142857142857,3.2142857142857144,0,8.367458170535759,True
770,2023,17.0,1.0,3.0,,,,4,3,5,3,1,2,1,4,1,1,2,4,2,2,1,2,3,5,3,3,4,1,1,1,3,1,1,2,2.0,3.0,2.5714285714285716,1.8571428571428572,2.357142857142857,0,6.103717164906731,False
771,2023,17.0,2.0,3.0,,,,5,4,2,5,5,5,3,4,4,5,4,5,4,4,5,5,4,5,2,4,3,5,5,3,2,5,3,3,4.714285714285714,3.2857142857142856,4.428571428571429,3.7142857142857144,4.035714285714286,0,5.2021196881334335,False
772,2023,17.0,1.0,2.0,,,,5,2,3,3,2,3,2,3,2,2,3,2,2,2,4,3,3,3,3,1,3,2,2,2,2,2,2,2,2.5714285714285716,2.857142857142857,2.142857142857143,2.4285714285714284,2.5,0,4.1865059299636025,False
773,2023,17.0,2.0,1.0,,,,2,5,3,5,1,5,3,5,3,3,5,3,2,5,5,1,5,5,3,5,5,2,1,3,5,5,2,5,2.2857142857142856,4.714285714285714,4.285714285714286,3.2857142857142856,3.6428571428571423,0,6.906568794921621,False
774,2023,17.0,1.0,2.0,,,,5,3,1,1,1,3,3,5,5,3,5,3,1,1,1,3,1,1,1,1,5,1,1,1,1,5,1,5,3.0,3.2857142857142856,1.8571428571428572,1.5714285714285714,2.4285714285714284,0,8.182234881670139,True
775,2023,17.0,1.0,2.0,,,,4,4,4,4,3,2,2,4,4,2,4,4,2,4,4,4,4,4,4,4,4,3,4,2,3,4,2,4,3.5714285714285716,3.857142857142857,3.857142857142857,2.5714285714285716,3.4642857142857144,0,3.780064628870885,False
776,2023,17.0,2.0,2.0,,,,4,4,4,4,3,3,4,4,3,3,4,4,2,4,3,2,3,4,2,3,4,2,2,2,3,3,2,3,3.142857142857143,3.5714285714285716,3.4285714285714284,2.4285714285714284,3.142857142857143,0,3.109684535543388,False
